wavelength,intensity,element
5877.504,0.9866,Helium
6562.422,0.2741,Hydrogen
5876.744,0.9876,Helium
5875.644,0.9789,Helium
5879.886,0.9847,Helium
5878.686,0.9888,Helium
5874.632,0.9851,Helium
6567.928,0.8719,Hydrogen
6559.254,0.8419,Hydrogen
5871.996,0.9864,Helium
5876.79,0.9894,Helium
5871.57,0.9873,Helium
6560.058,0.8061,Hydrogen
5880.132,0.9825,Helium
6169.942,0.9474,Iron
6564.752,0.7515,Hydrogen
5879.05,0.9815,Helium
6559.456,0.8307,Hydrogen
5875.302,0.9876,Helium
6563.688,0.6254,Hydrogen
5876.344,0.9747,Helium
6566.778,0.8426,Hydrogen
6172.112,0.9867,Iron
6561.804,0.6554,Hydrogen
6559.216,0.8424,Hydrogen
6562.556,0.2,Hydrogen
6565.944,0.8129,Hydrogen
6564.516,0.7338,Hydrogen
6559.318,0.8391,Hydrogen
6561.182,0.7313,Hydrogen
5872.298,0.9878,Helium
6559.594,0.7093,Hydrogen
5879.696,0.9786,Helium
5171.414,0.8121,Magnesium
6564.778,0.752,Hydrogen
5875.54,0.9814,Helium
5874.894,0.9896,Helium
6567.808,0.8682,Hydrogen
6175.392,0.6032,Iron
6562.888,0.1626,Hydrogen
6563.934,0.6691,Hydrogen
6559.926,0.814,Hydrogen
5872.82,0.9812,Helium
6567.628,0.8656,Hydrogen
5872.984,0.9761,Helium
5873.318,0.9777,Helium
5877.846,0.9261,Helium
5878.256,0.988,Helium
5871.748,0.9861,Helium
6565.94,0.8124,Hydrogen
5174.198,0.8928,Magnesium
5876.07,0.9789,Helium
6170.564,0.6197,Iron
6562.85,0.1607,Hydrogen
5871.24,0.9753,Helium
5871.812,0.9859,Helium
5871.676,0.9893,Helium
6559.058,0.8472,Hydrogen
5879.702,0.9784,Helium
6559.12,0.8459,Hydrogen
6562.98,0.1744,Hydrogen
5880.618,0.9842,Helium
6563.126,0.2243,Hydrogen
6565.678,0.8038,Hydrogen
6559.776,0.8098,Hydrogen
6563.198,0.2742,Hydrogen
5879.084,0.9838,Helium
5876.29,0.9459,Helium
5873.73,0.9459,Helium
5879.888,0.9846,Helium
6567.286,0.8576,Hydrogen
5877.942,0.9849,Helium
6567.61,0.8653,Hydrogen
6558.5,0.8583,Hydrogen
5872.698,0.9861,Helium
5878.528,0.9872,Helium
6177.47,0.9818,Iron
5877.774,0.8623,Helium
5878.114,0.9821,Helium
5877.978,0.9821,Helium
5879.346,0.9861,Helium
5872.062,0.9883,Helium
6565.074,0.7732,Hydrogen
5871.574,0.9874,Helium
5872.838,0.9815,Helium
6559.866,0.8156,Hydrogen
5877.864,0.9532,Helium
6566.394,0.8301,Hydrogen
5875.87,0.9877,Helium
6563.32,0.4004,Hydrogen
6563.49,0.5439,Hydrogen
5879.62,0.9757,Helium
5871.744,0.9865,Helium
6562.38,0.3112,Hydrogen
6558.142,0.8537,Hydrogen
5880.096,0.9644,Helium
6561.584,0.6891,Hydrogen
5877.636,0.9751,Helium
6566.138,0.8219,Hydrogen
6567.316,0.858,Hydrogen
6563.224,0.2978,Hydrogen
6567.952,0.8728,Hydrogen
5871.614,0.9878,Helium
6559.276,0.841,Hydrogen
5879.35,0.9859,Helium
6561.628,0.6827,Hydrogen
5874.656,0.986,Helium
6565.392,0.7837,Hydrogen
6563.924,0.6682,Hydrogen
5874.386,0.9877,Helium
5873.474,0.9881,Helium
6561.654,0.6792,Hydrogen
5873.988,0.9821,Helium
5874.278,0.9899,Helium
5877.222,0.9881,Helium
6559.044,0.8483,Hydrogen
6566.868,0.8455,Hydrogen
5873.926,0.9814,Helium
5880.06,0.9177,Helium
6169.418,0.9016,Iron
6567.888,0.8719,Hydrogen
6563.792,0.6487,Hydrogen
5877.456,0.9827,Helium
5874.444,0.9884,Helium
5880.0,0.8996,Helium
5877.46,0.9832,Helium
6172.6,0.9861,Iron
5878.636,0.9875,Helium
6561.968,0.6194,Hydrogen
6567.87,0.8718,Hydrogen
6567.338,0.8575,Hydrogen
6564.776,0.752,Hydrogen
6559.592,0.7058,Hydrogen
5875.804,0.9843,Helium
6565.678,0.8038,Hydrogen
6567.958,0.873,Hydrogen
6170.436,0.7865,Iron
6564.016,0.6747,Hydrogen
5876.0,0.9867,Helium
6560.504,0.724,Hydrogen
6558.552,0.8575,Hydrogen
5876.708,0.9873,Helium
5878.592,0.9856,Helium
5880.548,0.9879,Helium
5871.438,0.9871,Helium
6560.25,0.7849,Hydrogen
6560.88,0.7561,Hydrogen
6563.942,0.6698,Hydrogen
6565.29,0.7855,Hydrogen
6561.222,0.7286,Hydrogen
5874.646,0.9855,Helium
5871.266,0.964,Helium
6173.462,0.9546,Iron
5879.122,0.9853,Helium
5878.7,0.9889,Helium
6560.89,0.7556,Hydrogen
5872.8,0.981,Helium
5879.72,0.9782,Helium
5875.622,0.9791,Helium
6563.698,0.6279,Hydrogen
6567.608,0.8653,Hydrogen
5880.492,0.9873,Helium
5872.072,0.9884,Helium
6561.97,0.6189,Hydrogen
6561.346,0.716,Hydrogen
6177.75,0.9893,Iron
5872.852,0.9815,Helium
5874.862,0.9896,Helium
5877.932,0.9846,Helium
5871.274,0.9598,Helium
6567.042,0.8512,Hydrogen
5873.486,0.9878,Helium
6565.55,0.7802,Hydrogen
6560.262,0.7849,Hydrogen
6563.874,0.6623,Hydrogen
5871.998,0.9863,Helium
5874.154,0.9895,Helium
5872.922,0.9768,Helium
6565.582,0.7884,Hydrogen
6561.814,0.6536,Hydrogen
6562.24,0.4643,Hydrogen
6558.132,0.8563,Hydrogen
5877.442,0.981,Helium
5871.08,0.9893,Helium
6563.822,0.654,Hydrogen
5872.22,0.9869,Helium
6559.396,0.836,Hydrogen
6558.772,0.856,Hydrogen
3969.112,0.1178,Calcium
6565.604,0.7939,Hydrogen
6565.258,0.7837,Hydrogen
6564.534,0.7354,Hydrogen
5169.726,0.9405,Magnesium
5879.964,0.9584,Helium
5880.376,0.9861,Helium
6558.538,0.8573,Hydrogen
5876.782,0.9892,Helium
5878.22,0.9873,Helium
5878.09,0.9801,Helium
6567.592,0.865,Hydrogen
5871.554,0.9874,Helium
6173.738,0.9876,Iron
5877.112,0.9885,Helium
6565.354,0.7843,Hydrogen
6566.97,0.8474,Hydrogen
6562.232,0.473,Hydrogen
5880.738,0.9808,Helium
6565.804,0.8086,Hydrogen
6567.708,0.8665,Hydrogen
6169.2,0.9328,Iron
6561.444,0.7059,Hydrogen
6560.212,0.7875,Hydrogen
6565.764,0.808,Hydrogen
5878.268,0.9881,Helium
5873.382,0.9861,Helium
6562.936,0.1676,Hydrogen
5876.96,0.9908,Helium
6563.33,0.4108,Hydrogen
5873.074,0.9574,Helium
5873.524,0.9857,Helium
6558.948,0.8501,Hydrogen
6567.172,0.8531,Hydrogen
5873.536,0.9849,Helium
6567.538,0.8637,Hydrogen
6566.354,0.8297,Hydrogen
6562.564,0.1974,Hydrogen
5879.01,0.9827,Helium
6561.098,0.7315,Hydrogen
5879.366,0.985,Helium
5875.718,0.9815,Helium
6559.186,0.8429,Hydrogen
5871.784,0.984,Helium
6565.982,0.8153,Hydrogen
5871.018,0.9893,Helium
5873.776,0.9361,Helium
5880.116,0.9766,Helium
5871.716,0.9882,Helium
5878.174,0.9854,Helium
6562.302,0.3965,Hydrogen
6559.886,0.8153,Hydrogen
5880.18,0.9858,Helium
6566.122,0.8207,Hydrogen
6567.058,0.8517,Hydrogen
6562.758,0.1619,Hydrogen
6564.06,0.6754,Hydrogen
5871.294,0.9518,Helium
5871.104,0.9878,Helium
6564.55,0.7369,Hydrogen
5876.548,0.9709,Helium
6567.182,0.8529,Hydrogen
5871.148,0.9857,Helium
5880.93,0.9811,Helium
6562.72,0.165,Hydrogen
6561.314,0.7189,Hydrogen
6567.858,0.8712,Hydrogen
5875.136,0.9735,Helium
6563.002,0.1791,Hydrogen
5873.65,0.9827,Helium
5879.376,0.9838,Helium
5872.078,0.9884,Helium
5876.664,0.9861,Helium
6564.162,0.687,Hydrogen
5877.684,0.9679,Helium
6562.842,0.1605,Hydrogen
6563.168,0.2506,Hydrogen
6564.742,0.7514,Hydrogen
6558.482,0.8597,Hydrogen
5872.552,0.9893,Helium
6558.904,0.8491,Hydrogen
6566.57,0.8339,Hydrogen
5880.272,0.9258,Helium
5873.494,0.9874,Helium
5880.426,0.9884,Helium
6563.898,0.6655,Hydrogen
6561.534,0.6953,Hydrogen
6566.228,0.8261,Hydrogen
6566.76,0.842,Hydrogen
6562.206,0.4962,Hydrogen
5872.44,0.9864,Helium
5878.208,0.9869,Helium
6564.546,0.7366,Hydrogen
6565.708,0.8053,Hydrogen
5880.914,0.9814,Helium
6563.422,0.4905,Hydrogen
6567.86,0.8714,Hydrogen
6558.964,0.85,Hydrogen
6565.582,0.7884,Hydrogen
5872.826,0.9812,Helium
5880.848,0.9893,Helium
5879.858,0.984,Helium
6563.85,0.6583,Hydrogen
6559.646,0.7964,Hydrogen
6562.338,0.3554,Hydrogen
6561.66,0.6785,Hydrogen
6559.142,0.8454,Hydrogen
5874.888,0.9897,Helium
6562.21,0.4927,Hydrogen
5170.726,0.7198,Magnesium
6559.866,0.8156,Hydrogen
5169.318,0.7726,Magnesium
6564.018,0.6747,Hydrogen
6563.522,0.5587,Hydrogen
5876.106,0.9719,Helium
5874.972,0.9888,Helium
6560.896,0.7552,Hydrogen
5871.01,0.989,Helium
5872.024,0.9866,Helium
5880.366,0.9851,Helium
5873.232,0.8487,Helium
6558.234,0.862,Hydrogen
5876.132,0.974,Helium
6563.088,0.2066,Hydrogen
5877.04,0.9887,Helium
6562.124,0.5574,Hydrogen
6559.612,0.7442,Hydrogen
5878.15,0.9842,Helium
5874.892,0.9896,Helium
6559.028,0.8491,Hydrogen
6562.662,0.1734,Hydrogen
6567.254,0.8567,Hydrogen
5871.578,0.9874,Helium
5871.724,0.9878,Helium
6565.84,0.8093,Hydrogen
5873.564,0.9831,Helium
6560.962,0.7503,Hydrogen
6560.264,0.7849,Hydrogen
5875.482,0.9816,Helium
6561.988,0.6135,Hydrogen
6558.316,0.8655,Hydrogen
6562.836,0.1604,Hydrogen
6558.064,0.865,Hydrogen
5878.344,0.9893,Helium
6559.434,0.8336,Hydrogen
5873.17,0.9004,Helium
5875.448,0.9806,Helium
5874.27,0.9901,Helium
5876.648,0.9863,Helium
6566.498,0.8337,Hydrogen
6561.512,0.6979,Hydrogen
5880.448,0.9883,Helium
6558.11,0.8603,Hydrogen
5878.35,0.9896,Helium
6564.518,0.734,Hydrogen
6566.566,0.8338,Hydrogen
5877.118,0.9886,Helium
6559.256,0.8418,Hydrogen
6561.146,0.7311,Hydrogen
5875.274,0.986,Helium
6563.132,0.2277,Hydrogen
5875.616,0.9792,Helium
5874.522,0.9873,Helium
5876.622,0.985,Helium
6559.722,0.8173,Hydrogen
5880.866,0.9877,Helium
6559.028,0.8491,Hydrogen
6172.654,0.9834,Iron
5874.504,0.9878,Helium
6567.774,0.8681,Hydrogen
5871.574,0.9874,Helium
5873.726,0.9484,Helium
6559.608,0.7356,Hydrogen
5878.648,0.9876,Helium
6565.264,0.784,Hydrogen
6565.608,0.7948,Hydrogen
6561.712,0.6701,Hydrogen
6563.008,0.1805,Hydrogen
5879.236,0.9854,Helium
6562.522,0.2138,Hydrogen
5880.296,0.9464,Helium
5877.588,0.9851,Helium
6559.426,0.8343,Hydrogen
6561.466,0.7032,Hydrogen
6563.512,0.5539,Hydrogen
6566.374,0.83,Hydrogen
6565.31,0.786,Hydrogen
6563.988,0.6738,Hydrogen
5879.48,0.8942,Helium
5875.26,0.9844,Helium
5879.328,0.9861,Helium
5878.966,0.9839,Helium
5872.192,0.9879,Helium
6560.514,0.7142,Hydrogen
6565.452,0.7829,Hydrogen
5873.208,0.8233,Helium
6173.622,0.9811,Iron
5877.424,0.9796,Helium
5880.87,0.9872,Helium
5880.718,0.9778,Helium
6558.538,0.8573,Hydrogen
5872.692,0.9865,Helium
6562.096,0.572,Hydrogen
6561.506,0.6985,Hydrogen
5877.642,0.9734,Helium
5876.674,0.9863,Helium
5875.51,0.9832,Helium
6561.648,0.68,Hydrogen
6564.398,0.7227,Hydrogen
5880.474,0.9873,Helium
6558.006,0.8697,Hydrogen
6561.962,0.6211,Hydrogen
3970.684,0.2335,Calcium
5871.056,0.9897,Helium
6566.074,0.8183,Hydrogen
6560.808,0.7605,Hydrogen
6564.102,0.685,Hydrogen
6567.894,0.8717,Hydrogen
5880.556,0.9874,Helium
6558.902,0.849,Hydrogen
6559.148,0.8452,Hydrogen
5877.272,0.9865,Helium
5879.158,0.986,Helium
5878.812,0.99,Helium
5874.71,0.9878,Helium
6560.822,0.7597,Hydrogen
5880.242,0.9451,Helium
6561.374,0.7131,Hydrogen
5876.898,0.9905,Helium
6564.852,0.7579,Hydrogen
6566.018,0.8169,Hydrogen
5170.164,0.9464,Magnesium
5875.38,0.9858,Helium
6567.158,0.8532,Hydrogen
5879.74,0.9789,Helium
6566.858,0.8452,Hydrogen
6558.306,0.866,Hydrogen
5891.184,0.7674,Sodium
5876.322,0.965,Helium
6565.926,0.8107,Hydrogen
5877.944,0.9849,Helium
6559.982,0.8113,Hydrogen
5875.718,0.9815,Helium
6566.468,0.8323,Hydrogen
6562.014,0.6056,Hydrogen
5877.742,0.9351,Helium
5878.06,0.977,Helium
5872.536,0.9879,Helium
6561.528,0.6961,Hydrogen
6564.6,0.7406,Hydrogen
5876.722,0.9874,Helium
6566.364,0.8299,Hydrogen
5879.574,0.9605,Helium
6559.856,0.8155,Hydrogen
5873.024,0.9733,Helium
5879.548,0.9493,Helium
6565.176,0.779,Hydrogen
6169.004,0.4561,Iron
5878.904,0.9869,Helium
5873.676,0.976,Helium
5879.45,0.9362,Helium
5879.516,0.9126,Helium
5875.948,0.9868,Helium
6566.412,0.8303,Hydrogen
6558.674,0.8571,Hydrogen
6561.25,0.7255,Hydrogen
5873.608,0.9857,Helium
5877.404,0.9801,Helium
5876.62,0.9848,Helium
6172.77,0.9772,Iron
6567.682,0.8659,Hydrogen
6563.954,0.6708,Hydrogen
6174.544,0.9902,Iron
5876.876,0.9896,Helium
6561.372,0.7133,Hydrogen
5879.92,0.9815,Helium
5872.434,0.9865,Helium
6561.356,0.7151,Hydrogen
6558.57,0.8577,Hydrogen
3970.342,0.2023,Calcium
5880.59,0.9852,Helium
5873.736,0.9424,Helium
6565.45,0.7833,Hydrogen
6561.78,0.6594,Hydrogen
6565.616,0.7965,Hydrogen
5874.748,0.9862,Helium
6566.118,0.8205,Hydrogen
6565.326,0.7856,Hydrogen
5879.166,0.9861,Helium
6566.132,0.8215,Hydrogen
6558.978,0.8499,Hydrogen
5877.948,0.9849,Helium
6565.296,0.7857,Hydrogen
5877.778,0.8526,Helium
5873.472,0.9881,Helium
5880.254,0.9329,Helium
5871.408,0.9861,Helium
6170.332,0.9487,Iron
6567.092,0.8523,Hydrogen
5873.086,0.9538,Helium
6566.436,0.8313,Hydrogen
6559.508,0.8007,Hydrogen
5880.112,0.9747,Helium
6561.484,0.7009,Hydrogen
6566.702,0.8396,Hydrogen
6560.836,0.7587,Hydrogen
6559.258,0.8418,Hydrogen
5879.412,0.9734,Helium
6561.202,0.73,Hydrogen
6564.486,0.7313,Hydrogen
6560.99,0.7482,Hydrogen
5871.984,0.9866,Helium
6565.09,0.7744,Hydrogen
5874.714,0.9877,Helium
6563.918,0.6676,Hydrogen
5877.27,0.9865,Helium
6558.05,0.8666,Hydrogen
5871.438,0.9871,Helium
5880.738,0.9808,Helium
5871.682,0.9892,Helium
5170.738,0.6549,Magnesium
5880.332,0.9753,Helium
5880.288,0.9384,Helium
6559.262,0.8417,Hydrogen
6560.302,0.7865,Hydrogen
6565.124,0.7759,Hydrogen
6566.486,0.833,Hydrogen
5177.11,0.965,Magnesium
6561.148,0.7313,Hydrogen
6563.678,0.6228,Hydrogen
5874.646,0.9855,Helium
5873.648,0.983,Helium
5880.048,0.8966,Helium
6562.922,0.1659,Hydrogen
5874.748,0.9862,Helium
5874.328,0.9886,Helium
6565.48,0.7773,Hydrogen
5880.952,0.9829,Helium
5880.498,0.9876,Helium
5872.338,0.9885,Helium
6566.51,0.8341,Hydrogen
6560.962,0.7503,Hydrogen
6564.658,0.7454,Hydrogen
5872.09,0.9886,Helium
5878.464,0.9892,Helium
5873.712,0.9578,Helium
6566.052,0.8178,Hydrogen
5174.304,0.8986,Magnesium
5876.9,0.9906,Helium
5878.594,0.9856,Helium
6558.81,0.8526,Hydrogen
5880.0,0.8996,Helium
5879.726,0.9783,Helium
6562.244,0.4598,Hydrogen
6562.534,0.2088,Hydrogen
6567.514,0.8632,Hydrogen
6566.416,0.8304,Hydrogen
5875.926,0.9876,Helium
5878.83,0.9898,Helium
5876.704,0.9871,Helium
6565.116,0.7756,Hydrogen
6563.546,0.5733,Hydrogen
6558.724,0.8574,Hydrogen
5871.4,0.9854,Helium
5873.338,0.9831,Helium
5880.552,0.9876,Helium
6566.816,0.8438,Hydrogen
5880.316,0.9651,Helium
6566.73,0.8407,Hydrogen
5879.202,0.9865,Helium
5880.402,0.9877,Helium
5880.94,0.9817,Helium
6562.76,0.1618,Hydrogen
5877.498,0.9866,Helium
5874.886,0.9897,Helium
6559.478,0.8248,Hydrogen
5874.706,0.9879,Helium
5875.924,0.9876,Helium
6560.696,0.7543,Hydrogen
6172.51,0.9833,Iron
5874.534,0.9872,Helium
6564.72,0.7501,Hydrogen
6563.274,0.3502,Hydrogen
6558.896,0.8488,Hydrogen
5878.5,0.9885,Helium
6558.92,0.8497,Hydrogen
5873.196,0.8379,Helium
5877.38,0.9821,Helium
5877.88,0.9669,Helium
6561.604,0.6863,Hydrogen
6562.27,0.432,Hydrogen
5875.828,0.9856,Helium
5872.322,0.988,Helium
6560.73,0.7582,Hydrogen
6564.718,0.7499,Hydrogen
6562.312,0.3845,Hydrogen
6559.342,0.8384,Hydrogen
6567.14,0.8533,Hydrogen
6567.09,0.8523,Hydrogen
5872.48,0.9876,Helium
6564.044,0.674,Hydrogen
5872.632,0.9894,Helium
6168.524,0.9792,Iron
5873.228,0.8403,Helium
6558.896,0.8488,Hydrogen
6562.802,0.1606,Hydrogen
6563.298,0.3765,Hydrogen
5875.302,0.9876,Helium
5873.898,0.9808,Helium
5873.774,0.9354,Helium
5880.358,0.9837,Helium
6565.486,0.7764,Hydrogen
6561.848,0.6466,Hydrogen
6564.282,0.7076,Hydrogen
5876.126,0.9729,Helium
6563.214,0.2887,Hydrogen
5874.964,0.9889,Helium
5875.722,0.9815,Helium
6564.222,0.6764,Hydrogen
6560.196,0.7907,Hydrogen
5877.356,0.9836,Helium
6562.932,0.1672,Hydrogen
5873.41,0.9859,Helium
6563.434,0.5014,Hydrogen
5880.09,0.9588,Helium
6563.866,0.661,Hydrogen
5875.66,0.9792,Helium
6566.992,0.8489,Hydrogen
5879.514,0.9095,Helium
5875.316,0.9878,Helium
5168.984,0.2703,Magnesium
5877.312,0.9835,Helium
6564.622,0.7422,Hydrogen
5879.864,0.9843,Helium
6559.084,0.8464,Hydrogen
6566.328,0.8289,Hydrogen
5877.842,0.9178,Helium
6563.232,0.3055,Hydrogen
5874.238,0.9902,Helium
5871.104,0.9878,Helium
6561.826,0.6512,Hydrogen
5871.076,0.9895,Helium
5876.19,0.9804,Helium
6565.966,0.8147,Hydrogen
5880.138,0.984,Helium
5872.976,0.976,Helium
6563.676,0.6224,Hydrogen
5872.008,0.9863,Helium
6558.748,0.8572,Hydrogen
6559.264,0.8416,Hydrogen
6567.24,0.8557,Hydrogen
6566.216,0.8258,Hydrogen
6563.546,0.5733,Hydrogen
3973.11,0.374,Calcium
6558.042,0.8674,Hydrogen
5874.17,0.9894,Helium
6567.474,0.8605,Hydrogen
6565.014,0.7688,Hydrogen
5876.266,0.9436,Helium
5874.24,0.9903,Helium
6560.272,0.7851,Hydrogen
6170.296,0.9662,Iron
6560.162,0.797,Hydrogen
6567.44,0.858,Hydrogen
6562.444,0.2571,Hydrogen
5873.932,0.9815,Helium
6567.492,0.8619,Hydrogen
5874.8,0.9883,Helium
5874.244,0.9902,Helium
6565.612,0.7957,Hydrogen
6566.91,0.8455,Hydrogen
5876.162,0.9794,Helium
5875.312,0.9877,Helium
5879.21,0.9864,Helium
5876.05,0.9824,Helium
6174.51,0.9897,Iron
6562.934,0.1674,Hydrogen
5875.116,0.9737,Helium
5879.692,0.9786,Helium
5875.522,0.9831,Helium
6561.294,0.7209,Hydrogen
6564.354,0.7191,Hydrogen
6560.182,0.7936,Hydrogen
5873.636,0.9846,Helium
6565.276,0.7847,Hydrogen
6563.722,0.6338,Hydrogen
6563.78,0.6461,Hydrogen
5879.868,0.9846,Helium
6558.758,0.8568,Hydrogen
6567.294,0.8577,Hydrogen
6565.122,0.7758,Hydrogen
5872.162,0.9885,Helium
6559.37,0.8375,Hydrogen
5873.504,0.9868,Helium
5877.104,0.9884,Helium
5873.008,0.9755,Helium
6567.11,0.8529,Hydrogen
6564.168,0.6858,Hydrogen
6565.432,0.7848,Hydrogen
5875.64,0.9789,Helium
6565.976,0.8151,Hydrogen
6563.548,0.5745,Hydrogen
5873.45,0.9877,Helium
5880.488,0.9872,Helium
6560.072,0.8053,Hydrogen
6567.45,0.8587,Hydrogen
6564.312,0.7134,Hydrogen
5879.272,0.9856,Helium
6565.822,0.8089,Hydrogen
5168.394,0.8786,Magnesium
6558.258,0.8645,Hydrogen
6174.314,0.9884,Iron
5874.142,0.9895,Helium
5877.718,0.9603,Helium
6562.58,0.1924,Hydrogen
6566.346,0.8295,Hydrogen
6562.394,0.298,Hydrogen
6564.684,0.7473,Hydrogen
6563.732,0.636,Hydrogen
6563.112,0.217,Hydrogen
6562.322,0.3729,Hydrogen
6563.136,0.23,Hydrogen
6565.93,0.8111,Hydrogen
6560.504,0.724,Hydrogen
6566.438,0.8314,Hydrogen
5871.596,0.9876,Helium
6561.722,0.6684,Hydrogen
5878.246,0.9879,Helium
6566.268,0.8272,Hydrogen
5880.184,0.985,Helium
6565.494,0.7754,Hydrogen
5874.074,0.988,Helium
6562.944,0.1687,Hydrogen
6559.37,0.8375,Hydrogen
5876.698,0.987,Helium
6567.446,0.8584,Hydrogen
6566.136,0.8217,Hydrogen
6562.122,0.5586,Hydrogen
6567.522,0.8635,Hydrogen
6558.132,0.8563,Hydrogen
5873.756,0.9344,Helium
6559.186,0.8429,Hydrogen
6559.15,0.8451,Hydrogen
6563.118,0.2201,Hydrogen
6564.9,0.7615,Hydrogen
6560.512,0.7162,Hydrogen
6560.502,0.7261,Hydrogen
5871.258,0.9679,Helium
6566.234,0.8263,Hydrogen
5874.918,0.9895,Helium
5872.846,0.9815,Helium
6565.438,0.7846,Hydrogen
6561.992,0.6123,Hydrogen
6564.402,0.7231,Hydrogen
5878.222,0.9873,Helium
5875.706,0.9812,Helium
6561.0,0.7473,Hydrogen
5874.962,0.9889,Helium
6563.53,0.5631,Hydrogen
5873.962,0.9819,Helium
5871.194,0.9839,Helium
6567.096,0.8525,Hydrogen
6565.694,0.8046,Hydrogen
6559.072,0.8465,Hydrogen
6561.94,0.6271,Hydrogen
5876.916,0.991,Helium
5875.918,0.9876,Helium
5873.776,0.9361,Helium
6559.396,0.836,Hydrogen
5875.046,0.9829,Helium
6567.832,0.8693,Hydrogen
5875.372,0.9863,Helium
6175.986,0.9857,Iron
5873.91,0.9811,Helium
6562.414,0.2807,Hydrogen
5872.318,0.9879,Helium
5168.292,0.8499,Magnesium
6562.146,0.5433,Hydrogen
5872.32,0.988,Helium
5873.454,0.9879,Helium
6559.648,0.7981,Hydrogen
5877.474,0.9847,Helium
6562.994,0.1772,Hydrogen
6561.424,0.7083,Hydrogen
6561.762,0.6623,Hydrogen
6566.246,0.8266,Hydrogen
6563.116,0.2191,Hydrogen
5871.902,0.9883,Helium
5872.952,0.9763,Helium
6558.218,0.8599,Hydrogen
5878.012,0.9752,Helium
6566.276,0.8275,Hydrogen
5874.434,0.9884,Helium
6561.872,0.6417,Hydrogen
6170.12,0.977,Iron
6566.8,0.8431,Hydrogen
5871.766,0.9845,Helium
6566.146,0.8224,Hydrogen
5875.904,0.9878,Helium
5873.176,0.8854,Helium
5876.582,0.9756,Helium
5171.972,0.6783,Magnesium
5871.386,0.9833,Helium
6173.114,0.9856,Iron
6565.402,0.784,Hydrogen
5877.708,0.9641,Helium
6171.604,0.9886,Iron
5879.4,0.9782,Helium
6566.178,0.8244,Hydrogen
5879.134,0.9857,Helium
5872.868,0.9808,Helium
6566.924,0.8452,Hydrogen
6564.652,0.7448,Hydrogen
5871.45,0.9871,Helium
5879.266,0.9855,Helium
5875.752,0.9823,Helium
5871.498,0.988,Helium
6564.468,0.7299,Hydrogen
6558.498,0.8584,Hydrogen
6560.662,0.7452,Hydrogen
5879.18,0.9861,Helium
6566.166,0.8236,Hydrogen
6559.56,0.6988,Hydrogen
6567.498,0.8622,Hydrogen
5871.996,0.9864,Helium
5880.294,0.9442,Helium
6566.0,0.8161,Hydrogen
6563.526,0.5608,Hydrogen
6558.296,0.8663,Hydrogen
5878.208,0.9869,Helium
5873.754,0.9348,Helium
5877.976,0.9825,Helium
5872.836,0.9814,Helium
6567.992,0.8737,Hydrogen
6561.048,0.7422,Hydrogen
5875.338,0.9878,Helium
6561.778,0.6598,Hydrogen
5872.224,0.9867,Helium
5878.308,0.9879,Helium
5175.29,0.9278,Magnesium
6562.032,0.6001,Hydrogen
6172.082,0.9836,Iron
6562.694,0.1684,Hydrogen
6558.536,0.8573,Hydrogen
6562.896,0.1633,Hydrogen
5871.88,0.9873,Helium
5876.468,0.9808,Helium
6561.386,0.7118,Hydrogen
3969.116,0.118,Calcium
6564.27,0.7042,Hydrogen
6563.476,0.5358,Hydrogen
6561.862,0.6437,Hydrogen
5878.952,0.984,Helium
6567.732,0.8671,Hydrogen
5876.726,0.9873,Helium
5880.5,0.9877,Helium
6563.38,0.4546,Hydrogen
5878.426,0.9901,Helium
6560.774,0.7607,Hydrogen
5871.364,0.9774,Helium
6564.448,0.7284,Hydrogen
6559.892,0.8151,Hydrogen
5880.142,0.9849,Helium
6564.802,0.7535,Hydrogen
5872.886,0.9793,Helium
5872.028,0.9868,Helium
6564.586,0.7396,Hydrogen
6559.608,0.7356,Hydrogen
6560.494,0.7349,Hydrogen
5880.166,0.9871,Helium
6564.15,0.6884,Hydrogen
6565.286,0.7853,Hydrogen
6565.528,0.776,Hydrogen
5877.942,0.9849,Helium
6558.52,0.8574,Hydrogen
6564.486,0.7313,Hydrogen
5871.404,0.9858,Helium
5879.844,0.983,Helium
6565.016,0.7689,Hydrogen
5879.046,0.9814,Helium
5878.438,0.9898,Helium
6562.654,0.1748,Hydrogen
6567.994,0.8737,Hydrogen
6562.46,0.2461,Hydrogen
5880.85,0.9892,Helium
6559.75,0.8129,Hydrogen
5871.882,0.9874,Helium
6560.268,0.7849,Hydrogen
5879.97,0.9517,Helium
6560.588,0.6708,Hydrogen
5875.392,0.9849,Helium
5872.79,0.9811,Helium
5874.806,0.9886,Helium
6560.07,0.8054,Hydrogen
6563.416,0.4852,Hydrogen
5874.336,0.9883,Helium
6564.524,0.7346,Hydrogen
6565.596,0.792,Hydrogen
6566.268,0.8272,Hydrogen
6566.406,0.8302,Hydrogen
5876.532,0.9725,Helium
6560.946,0.7514,Hydrogen
5872.418,0.9872,Helium
6560.476,0.7547,Hydrogen
6561.348,0.7159,Hydrogen
6169.706,0.9053,Iron
5875.588,0.9784,Helium
5875.646,0.9789,Helium
5880.324,0.9708,Helium
5873.658,0.9811,Helium
5873.46,0.988,Helium
5878.35,0.9896,Helium
6565.286,0.7853,Hydrogen
5874.758,0.9863,Helium
6561.972,0.6183,Hydrogen
5170.042,0.9404,Magnesium
6561.514,0.6977,Hydrogen
